Character,Equip,Strategy,Blessing,Journeys,Turns,DPS,MaxHit,Stats
클레어(바니걸),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4095.53,24002.95,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4411.98,24974.73,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4537.38,25460.62,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3509.71,19554.14,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3676.2,24485.55,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3748.9,24485.55,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3516.02,20644.3,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3785.01,21641.61,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3895.12,22140.27,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3421.15,19055.87,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3583.2,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3653.98,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3426.85,20115.83,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3688.54,21087.61,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3795.69,21573.5,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3421.15,19055.87,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3583.2,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3653.98,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3426.85,20115.83,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3688.54,21087.61,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3795.69,21573.5,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
키라,공격4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2987.29,27502.84,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3006.38,27502.84,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2999.14,27502.84,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2862.48,22293.43,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3173.4,25671.22,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3225.52,25671.22,"{'atk': 9401.8775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2918.73,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,2937.37,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2930.27,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2796.52,21775.09,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3099.92,25074.35,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3150.73,25074.35,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2918.73,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,2937.37,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2930.27,26866.02,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2796.52,21775.09,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3099.92,25074.35,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,공격4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3150.73,25074.35,"{'atk': 9226.9275, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,통찰4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,3133.87,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3153.87,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3146.15,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,3001.72,20220.07,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3326.14,23283.71,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3380.27,23283.71,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,3054.68,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3074.16,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3066.6,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2925.52,19701.72,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3241.26,22686.83,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3293.88,22686.83,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,3054.68,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3074.16,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3066.6,24318.74,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2925.52,19701.72,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,3241.26,22686.83,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,3293.88,22686.83,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.68, 'cd': 0.74}"
키라,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,3030.75,28652.69,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,3050.09,28652.69,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,3042.62,28652.69,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2902.94,23215.63,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,3216.69,26733.15,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,3269.04,26733.15,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2954.16,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2973.0,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2965.69,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2829.26,22620.5,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,3134.6,26047.85,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,3185.49,26047.85,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2954.16,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2973.0,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2965.69,27921.52,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2829.26,22620.5,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,3134.6,26047.85,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,3185.49,26047.85,"{'atk': 8527.1275, 'spd': 150.0, 'cr': 0.44, 'cd': 1.02}"
키라,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2713.04,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,2730.35,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2723.67,24955.56,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
키라,체력4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2598.63,20220.07,"{'atk': 8702.0775, 'spd': 150.0, 'cr': 0.38, 'cd': 0.74}"
